year,month,day,atm(hPa),Rav(mm),Rmax_day(mm),Rmax_hr(mm),Rmax_10min(mm),Tav(¢J),Tav_max(¢J),Tav_min(¢J),T_max(¢J),T_min(¢J),Hav(¢H),H_min(¢H),sun (h),sunshine (MJ/¢T),snow(cm),snow_max(cm),snow_depth(cm),cloud,snow_day,fog_day,thunder_day,Label
2014,6,21 to 25,1002.7,16.5,6,4,3,23.3,26.4,21.3,27.8,20.6,78,53,9.9,11.7,0,0,0,9.8,0,0,2,0
2014,6,26 to 30,1003,48,27.5,11,6.5,23.4,27.1,21.1,28.9,20.3,81,54,13.3,13.5,0,0,0,9.7,0,0,1,0
2014,7,1 to  5,1004.5,10,5,1.5,1.5,23.9,27,21.1,30.3,20.1,78,40,17.1,14,0,0,0,8.5,0,0,0,0
2014,7,6 to 10,1003.9,19.5,9,5,1.5,25,28.1,22.1,31.5,20.6,80,46,18.5,14.5,0,0,0,9.1,0,0,0,0
2014,7,11 to 15,999.4,4,4,3,1,28.3,32.1,25.3,34.2,24.1,71,51,29.2,19,0,0,0,8.4,0,0,0,0
2014,7,16 to 20,1008.1,62,53,41,17,25.7,29.6,23.1,32.3,21.8,79,56,17.3,14.2,0,0,0,8.9,0,0,2,0
2014,7,21 to 25,1003.8,7,7,6.5,2,28.5,32.7,25.1,35.6,22.6,73,46,34.1,20.1,0,0,0,7.5,0,0,1,0
2014,7,26 to 31,1007,3,3,3,2.5,28.9,32.9,26,34.6,24.1,66,39,59.4,23.7,0,0,0,3.9,0,0,1,0
2014,8,1 to  5,1004.3,0,0,0,0,30.7,35,27.5,36.1,26.6,65,42,55.1,25.1,0,0,0,5.6,0,0,1,0
2014,8,6 to 10,1002.7,45,45,17,11,28.2,31.8,25.4,35.7,22.2,72,49,25.7,15.7,0,0,0,6.5,0,0,0,0
2014,8,11 to 15,1002.1,20,19.5,8,3.5,27.8,31.5,24.5,33.6,21.7,77,56,29,16.8,0,0,0,8.8,0,0,0,0
2014,8,16 to 20,1008.4,1.5,1.5,1.5,1.5,28.7,33,25.2,34.7,22.3,74,50,36.2,18.1,0,0,0,6,0,0,0,0
2014,8,21 to 25,1006.8,0,0,0,0,28.7,32.1,26.2,34.6,24.8,71,52,30.9,16.8,0,0,0,8.2,0,0,0,0
2014,8,26 to 31,1009.6,38.5,26,10,2.5,22.8,25.2,20.8,26.9,19.6,83,62,4,6.4,0,0,0,9.7,0,0,0,0
2014,9,1 to  5,1009.8,38.5,38.5,13.5,4,24.7,28,21.7,31.6,20,76,50,20.1,12.3,0,0,0,7.8,0,0,0,0
2014,9,6 to 10,1004.5,98.5,81,71.5,20,23.6,27,20.6,31.1,19.4,79,49,9.9,9.8,0,0,0,9.1,0,0,2,0
2014,9,11 to 15,1007.4,4.5,4.5,3,2,23.3,26.5,20.2,28.7,19.4,69,37,25.9,14.7,0,0,0,7.5,0,0,0,0
2014,9,16 to 20,1008.4,0,0,0,0,22.7,25.9,20,29.5,18.4,58,29,15.5,12.3,0,0,0,9.7,0,0,0,0
2014,9,21 to 25,1011.1,14,8.5,4,2,22.6,26.9,19,28.5,16.4,66,36,30.8,14.3,0,0,0,7.9,0,0,0,0
2014,9,26 to 30,1009.4,0,0,0,0,22.6,27.2,19.2,29.1,17.4,61,33,43.6,17.9,0,0,0,4.6,0,0,0,0
2014,10,1 to  5,1009.5,153.5,148.5,17,7,22,25.4,19.8,29.8,15.2,76,54,9.7,7.4,0,0,0,9.5,0,0,1,0
2014,10,6 to 10,1011.9,123.5,123.5,28.5,9.5,21,25.4,17.3,28.4,16.1,67,40,22,11.5,0,0,0,8.7,0,0,1,0
2014,10,11 to 15,1010.2,72,49,15.5,9.5,19.2,22.9,16.7,27.1,13.8,66,37,15.6,9.3,0,0,0,8.4,0,0,0,0
2014,10,16 to 20,1017.1,0,0,0,0,18.1,22.8,14.2,24.1,13.4,60,29,37.9,14.8,0,0,0,4.6,0,0,0,0
2014,10,21 to 25,1014.2,32.5,26,5,1.5,16.9,20,13.8,22.7,12.9,79,50,15.3,7.3,0,0,0,7.8,0,0,0,0
2014,10,26 to 31,1016.3,3,3,3,1.5,17.8,21.9,14.3,23.9,11.9,57,25,34.7,11.6,0,0,0,5.7,0,0,0,0
2014,11,1 to  5,1009.4,10,9.5,3.5,1.5,17.1,20,13.9,22.4,11.9,64,29,17.4,8.5,0,0,0,7.8,0,0,0,0
2014,11,6 to 10,1015.2,3.5,2,1,0.5,16.4,19.5,13.6,22.2,12.6,61,34,16.4,7.9,0,0,0,7.6,0,0,0,0
2014,11,11 to 15,1008.2,3,3,2,1,13.8,17.5,10.8,20.9,8.4,56,20,28.5,9.1,0,0,0,3.5,0,0,0,0
2014,11,16 to 20,1017.3,17.5,17.5,4.5,1,11.7,15.1,9.2,16.8,6.9,52,27,29.4,10.2,0,0,0,5.7,0,0,0,0
2014,11,21 to 25,1017.1,10,10,2.5,1,12.9,16.5,9.7,19.1,7.8,70,42,27.2,8.4,0,0,0,6,0,0,0,0
2014,11,26 to 30,1013.4,54.5,44,4.5,1.5,13,16,10.7,19.4,8.5,79,54,15.7,5.4,0,0,0,6.7,0,0,0,0
2014,12,1 to  5,1002.7,16,11,3.5,1,9.9,13.9,6.3,14.9,3,61,16,21.8,4.4,0,0,0,4.4,0,0,0,0
2014,12,6 to 10,1017.6,0,0,0,0,6.5,11.1,2.7,12.4,1.7,49,26,37.8,10.2,0,0,0,3.7,0,0,0,0
2014,12,11 to 15,1011.4,1.5,1.5,1,0.5,7.2,11.9,2.8,16.2,0.1,55,22,26.7,8.1,0,0,0,5.5,1,0,0,0
2014,12,16 to 20,1010.7,39,21,8,2,4.5,8,1.1,9.5,-1.3,56,18,27,8.1,0,0,0,4.1,1,0,0,0
2014,12,21 to 25,1010.2,0,0,0,0,6.8,11.7,2.8,12.6,1.4,51,17,32.3,9.3,0,0,0,3.9,0,0,0,0
2014,12,26 to 31,1012,5.5,5.5,3,1,5.4,9.7,1.3,12.9,-0.6,59,23,39.6,8.8,0,0,0,3.6,0,0,0,0
2015,1,1 to  5,1009,0,0,0,0,4.2,9.4,-0.3,12.9,-2.2,46,19,31.1,9,0,0,0,3.3,1,0,0,0
2015,1,6 to 10,1004.9,6.5,6.5,5,1.5,7.1,11.9,3.2,16,1.9,39,16,30.4,8.9,0,0,0,2.6,0,0,0,0
2015,1,11 to 15,1016.7,35.5,35.5,11,2.5,6,10.3,1.9,11.8,0.2,50,24,33.2,9.4,0,0,0,3.3,0,0,0,0
2015,1,16 to 20,1011.4,0,0,0,0,6.3,11.7,1.5,13.2,-0.7,46,18,41.3,11.7,0,0,0,2.6,0,0,0,0
2015,1,21 to 25,1016,19,7.5,2.5,1,5.2,8.5,2.4,12.8,0.9,66,33,14.3,6.3,0,0,0,7,1,0,0,0
2015,1,26 to 31,1014.5,31.5,16.5,6,1.5,5.8,10.4,2.2,16.4,-0.9,62,19,31.7,9.8,3,3,3,7.1,2,0,0,0
2015,2,1 to  5,1016.5,9,9,2,0.5,4.2,8.6,0.9,10.3,0.4,49,22,36.2,11.7,0,0,0,4.4,1,0,0,0
2015,2,6 to 10,1011.1,7.5,6,3,1,4,8.3,0,12,-2.4,61,23,24.1,9.5,0,0,0,4,0,0,0,0
2015,2,11 to 15,1006,0,0,0,0,5.6,11.7,0.3,13,-1.4,45,12,45.2,14.8,0,0,0,2.3,0,0,0,0
2015,2,16 to 20,1010.7,13.5,10.5,2.5,0.5,5.3,9.6,1.7,13.2,0.9,68,15,26.9,10.5,0,0,0,6.7,2,0,0,0
2015,2,21 to 25,1015.8,17.5,16,5.5,1.5,8.4,12.7,5.5,19.2,2,71,35,16.9,9.9,0,0,0,8.9,0,0,0,0
2015,2,26 to 28,1013.9,14.5,14.5,3,0.5,7.4,12,3.9,15.3,3,59,14,17.6,11.5,0,0,0,6.4,0,0,0,0
2015,3,1 to  5,1009.8,48,29,9,2,8.1,12.7,4.5,17.5,3.2,56,20,26.8,11.9,0,0,0,7.3,0,0,0,0
2015,3,6 to 10,1013.4,30.5,23,8.5,2.5,7.6,10.9,5,13.7,1.7,72,28,5.3,6.1,0,0,0,9.6,1,0,0,0
2015,3,11 to 15,1013.1,0,0,0,0,8.2,13.6,2.9,14.8,-0.4,43,18,41.9,16.5,0,0,0,4.1,0,0,0,0
2015,3,16 to 20,1013.6,15.5,10,3,0.5,12.8,17.9,9.5,21.7,7.3,78,39,18.7,12,0,0,0,8.3,0,0,0,0
2015,3,21 to 25,1014.2,0,0,0,0,10.1,16.2,5,18.7,2.7,46,14,41.6,18.8,0,0,0,4.4,0,0,0,1
2015,3,26 to 31,1017.3,0,0,0,0,13.9,20.8,7.5,23.6,4,48,14,59.9,20.6,0,0,0,2.3,0,0,0,3
2015,4,1 to  5,1012.2,9.5,8,1.5,1,13.3,17.4,9.2,20.6,6.5,75,38,11.1,8.6,0,0,0,9,0,0,0,4
2015,4,6 to 10,1018.5,34,20,3.5,1,9.2,13.8,5.8,22.9,2.4,78,36,16.6,10.7,0,0,0,9.3,1,0,0,0
2015,4,11 to 15,1014.9,68.5,36.5,6.5,2,12.3,16.2,9,21.4,8.4,79,28,18.5,11.6,0,0,0,8.7,0,0,1,0
2015,4,16 to 20,1009.6,14,10.5,3.5,1.5,15.8,20.8,9.8,24.9,6.8,68,34,26.1,14.7,0,0,0,7.7,0,0,0,0
2015,4,21 to 25,1013.4,3,2.5,1.5,1,17.3,22.7,12.7,24.8,11.2,65,25,29.7,17.5,0,0,0,8.3,0,0,0,0
2015,4,26 to 30,1014.6,0,0,0,0,19.3,24.9,14,27.2,12.4,63,33,47.5,22,0,0,0,4.3,0,0,0,0
2015,5,1 to  5,1008.8,0,0,0,0,20.5,26.2,15.7,27.6,13.1,60,17,46.9,23.1,0,0,0,4.9,0,0,0,0
2015,5,6 to 10,1009,0,0,0,0,19.3,24.9,14.6,27,11.6,58,16,33.2,18.3,0,0,0,6.8,0,0,0,0
2015,5,11 to 15,1008.4,58.5,58.5,34.5,8,21,26.2,16.2,28.6,12.1,53,12,43.1,22.8,0,0,0,6.2,0,0,0,0
2015,5,16 to 20,1003.2,12,4.5,2.5,2,21.4,25.8,18.2,27.8,16.6,76,21,22.8,15.7,0,0,0,9.8,0,0,0,0
2015,5,21 to 25,1007.4,8.5,8.5,6,2.5,20.8,26.2,15.7,27.1,13.4,60,22,44.1,22.6,0,0,0,7.7,0,0,1,0
2015,5,26 to 31,1005,9,9,3.5,2,23.2,28.8,18.6,32.2,16.9,64,13,50.5,22,0,0,0,6.3,0,0,0,0
2015,6,1 to  5,1004.8,43,27,6,2.5,22.1,26.2,18.7,29.1,14.2,61,22,33.7,18,0,0,0,8,0,0,0,0
2015,6,6 to 10,1008.8,57,33,9.5,3,20.4,25,16.3,27.8,13.4,75,39,23.6,17.2,0,0,0,9.3,0,0,0,0
2015,6,11 to 15,1005.8,6,4.5,2,0.5,23.1,27.8,19.7,30.8,18.9,78,42,23,16.1,0,0,0,9.9,0,0,0,0
2015,6,16 to 20,1005.4,52.5,31,31,14,21.5,25.2,18.9,27.2,17.2,80,41,11.8,12.3,0,0,0,9.9,0,0,0,0
2015,6,21 to 25,1008,20.5,20,15.5,6,22.9,27.4,18.7,29.9,18,77,43,28.5,17.9,0,0,0,7.2,0,0,1,0
2015,6,26 to 30,1001,16.5,13,3.5,1.5,22.5,27.1,19.5,31.4,18,79,36,16.7,14.4,0,0,0,9.4,0,0,0,0
2015,7,1 to  5,1001.7,107.5,67.5,12,4,21.5,23.7,20,25.9,19.1,96,75,0.2,4.7,0,0,0,10,0,0,0,0
2015,7,6 to 10,1011.8,37,14.5,2.5,1,21.2,24.3,18.6,28.9,17.6,92,57,9.3,9.5,0,0,0,9.2,0,0,0,0
2015,7,11 to 15,1005.7,0,0,0,0,28.2,33,23.7,34.3,21.1,69,42,61.9,27.2,0,0,0,4.9,0,0,0,0
2015,7,16 to 20,1007.2,78.5,63.5,28,9,27.7,31.5,24.6,34.8,22.8,79,47,19,15,0,0,0,8.8,0,0,0,0
2015,7,21 to 25,1007.7,11.5,7,7,4,28.4,33,25,34.9,24.7,74,43,42.9,21,0,0,0,5.8,0,0,1,0
2015,7,26 to 31,1005.4,0,0,0,0,29.8,34.5,26.4,35.8,25.6,72,42,48.5,19,0,0,0,6.6,0,0,1,0
2015,8,1 to  5,1008.1,0,0,0,0,30.1,35.1,26.2,35.3,25.7,71,47,54.7,24.3,0,0,0,2.2,0,0,0,0
2015,8,6 to 10,1009.5,1,1,1,1,29.2,34.3,25.7,37.7,24.7,69,42,30.8,18.4,0,0,0,6.7,0,0,1,0
2015,8,11 to 15,1002.3,3,2,2,1.5,28.1,32.9,25,35.5,24,77,45,21.8,15.6,0,0,0,8.3,0,0,0,0
2015,8,16 to 20,1007,49.5,33.5,11.5,4.5,27,30,24.8,31.9,23.6,82,52,14.4,11.1,0,0,0,9.4,0,0,1,0
2015,8,21 to 25,1003.7,3,2.5,2.5,2.5,25.4,29.1,22.6,32.7,18.2,76,51,14.6,11.8,0,0,0,9,0,0,0,0
2015,8,26 to 31,1008.8,47,35.5,10,3,21.4,23.2,19.7,27.3,17.9,92,61,1.3,4.8,0,0,0,10,0,0,0,0
2015,9,1 to  5,1008.1,33,14,8.5,5.5,25.3,29.6,22.8,31.5,21.4,83,50,16.5,11.9,0,0,0,9,0,0,2,0
2015,9,6 to 10,1005.7,337.5,156.5,34,15.5,22.2,24.7,20.1,27.5,18.7,97,66,0.2,3.7,0,0,0,10,0,0,2,0
2015,9,11 to 15,1010.4,0,0,0,0,23.6,28.2,20.2,29.5,18.8,73,45,31.1,15.9,0,0,0,6.2,0,0,0,0
2015,9,16 to 20,1009.9,84,74.5,14.5,5.5,21.4,25.1,18.4,29.3,16.1,80,40,16.3,11,0,0,0,9,0,0,1,0
2015,9,21 to 25,1010.8,44,43,6,2,21.2,25.1,18.5,28.5,16.1,74,34,25.5,13,0,0,0,7.9,0,0,0,0
2015,9,26 to 30,1012.5,5,5,1.5,1.5,21.8,25.9,18.7,27.8,17.3,68,22,23.7,13,0,0,0,7.9,0,0,0,0
2015,10,1 to  5,1012.4,29.5,22,19.5,7.5,20.7,25.1,17.1,28.1,14.8,67,38,22.7,12.2,0,0,0,8.2,0,0,1,0
2015,10,6 to 10,1008,0,0,0,0,18.6,23.1,13.9,25.5,12.1,54,23,40.4,15.5,0,0,0,3.6,0,0,0,0
2015,10,11 to 15,1011.6,15.5,15,7,2,18.7,22.9,14.9,24.2,13.7,66,35,32.5,13.3,0,0,0,6.1,0,0,0,0
2015,10,16 to 20,1014.7,12,7,2.5,1.5,18,22,15.3,24.3,14.6,82,37,22.5,9.4,0,0,0,7.2,0,0,0,0
2015,10,21 to 25,1014.4,0,0,0,0,17.5,21.8,14.6,23.9,13.1,64,22,28.8,12.4,0,0,0,5.8,0,0,0,0
2015,10,26 to 31,1014.2,0,0,0,0,17.2,21.5,13.2,26.1,10.3,61,28,34.4,11.4,0,0,0,6.5,0,0,0,0
2015,11,1 to  5,1022.2,38,38,12.5,3,14.3,19,10.3,21.3,9.5,70,31,35.3,11.4,0,0,0,4.8,0,0,0,0
2015,11,6 to 10,1017.1,22.5,14,3,2.5,16.6,20.4,13.3,22.9,10.5,84,39,11.7,5.9,0,0,0,7.6,0,0,0,0
2015,11,11 to 15,1021.7,26,17.5,5,1.5,14.1,17.3,12.1,20,10,74,41,11.8,6.8,0,0,0,8.9,0,0,0,0
2015,11,16 to 20,1015.8,23,13,3.5,1.5,16.1,19.9,13.1,23.7,11.4,79,51,18.3,7.8,0,0,0,8.5,0,0,0,0
2015,11,21 to 25,1019.1,9.5,7,2,0.5,12.8,16,9.9,20.8,5.5,73,38,12.8,5.7,0,0,0,8.2,0,0,0,0
2015,11,26 to 30,1014,20.5,20.5,6,1.5,9.7,14.1,5.6,15.7,3.9,66,17,30.2,9.5,0,0,0,4.9,0,0,0,0
2015,12,1 to  5,1010.8,2.5,1.5,1,0.5,10.1,14.3,6.4,16.2,4.4,63,27,27.2,7.9,0,0,0,4.1,0,0,0,0
2015,12,6 to 10,1024.7,5.5,5.5,3.5,1.5,8.8,12.5,5.1,13.1,2.8,57,31,25.5,8.5,0,0,0,6.3,0,0,0,0
2015,12,11 to 15,1012.9,65.5,64,18,4.5,12.1,15.9,9.3,24.1,6.9,71,40,11.2,5.4,0,0,0,9.1,0,0,0,0
2015,12,16 to 20,1016.4,0,0,0,0,9,13.2,4.5,17.4,2.1,50,26,36.5,9.9,0,0,0,3.4,0,0,0,0
2015,12,21 to 25,1015.6,9,5,2.5,1,9.6,13.6,6.3,15.9,5.5,59,30,20.8,7.2,0,0,0,7.3,0,0,0,0
2015,12,26 to 31,1017.3,0,0,0,0,7,11.2,3.5,12.5,1.9,45,22,40.8,10,0,0,0,4.1,0,0,0,0
2016,1,1 to  5,1015.5,0,0,0,0,8.8,14.5,3.7,16.2,2.6,54,24,42.1,11.2,0,0,0,3,0,0,0,0
2016,1,6 to 10,1012.3,0,0,0,0,7.9,11.9,4,12.9,2.4,54,30,31.5,9.4,0,0,0,4.7,0,0,0,0
2016,1,11 to 15,1011.6,0,0,0,0,5.3,9.7,1.2,11.4,-0.9,60,26,29.2,8.8,0,0,0,5,1,0,0,0
2016,1,16 to 20,1007,70,67,9,2.5,4.9,8.9,0.9,11.8,-0.7,59,15,31.9,9.8,6,6,6,4.2,1,0,0,0
2016,1,21 to 25,1012,0,0,0,0,4.3,8.8,0.6,10.3,-2.6,39,11,34.3,11.2,0,0,0,4.7,0,0,0,0
2016,1,26 to 31,1019.7,15,9.5,3,1,5.5,10.2,0.9,14,-1.3,61,20,32.5,9.1,0,0,0,4.6,0,0,0,0
2016,2,1 to  5,1016,0,0,0,0,5.7,9.9,1.7,13.3,0.6,54,22,30.5,11.6,0,0,0,6.6,0,0,0,0
2016,2,6 to 10,1012.1,0,0,0,0,5.7,10.8,1.9,14.7,0.6,52,19,33.9,12.8,0,0,0,4.1,1,0,0,0
2016,2,11 to 15,1013.5,13,12.5,5,1.5,10.8,16.7,6,23,1.5,61,23,21.7,9.8,0,0,0,7,0,0,0,0
2016,2,16 to 20,1016.2,40.5,40.5,8.5,2,7.1,12.4,2.5,16.5,1.1,54,17,34.6,12.8,0,0,0,3.9,0,0,0,0
2016,2,21 to 25,1019.4,2.5,1.5,1.5,0.5,6.5,10.3,3.8,15.7,0.4,61,27,6.5,7.2,0,0,0,9.1,2,0,0,0
2016,2,26 to 29,1017.8,1,0.5,0.5,0.5,7.7,13.4,2.8,15,0.1,55,21,32.9,15.2,0,0,0,3.5,0,0,0,0
2016,3,1 to  5,1021.2,0,0,0,0,8.4,14.3,3.8,16.4,1.1,47,16,42.7,16.9,0,0,0,3.8,1,0,0,0
2016,3,6 to 10,1015,55,31.5,6,2,11.6,15.4,8.4,20.8,3.6,82,54,11.2,7.4,0,0,0,8.8,0,0,0,0
2016,3,11 to 15,1016.3,37.5,37,4.5,1,6.2,8.9,3.5,14.1,2.9,68,29,12.9,8.7,0,0,0,8.1,0,0,0,0
2016,3,16 to 20,1013.4,10,7.5,3,1,13,18.3,7.8,21.4,2.9,59,9,28.5,14.6,0,0,0,7.7,0,0,0,0
2016,3,21 to 25,1013.1,0.5,0.5,0.5,0.5,9.3,14.6,5.3,18,2.5,53,21,29.9,15.7,0,0,0,5.8,0,0,0,1
2016,3,26 to 31,1016.6,0,0,0,0,12.1,17.4,7.6,20.2,5.1,55,24,36.7,16.8,0,0,0,7.6,0,0,1,3
2016,4,1 to  5,1015.6,17.5,8,2.5,1,12.6,16.7,8.8,21.9,7.7,77,40,5,7.5,0,0,0,9.7,0,0,0,4
2016,4,6 to 10,1009.3,33,33,7.5,1.5,15.8,22.1,10.7,23.9,7.3,69,24,24.9,14.7,0,0,0,9.2,0,0,0,0
2016,4,11 to 15,1011.2,21.5,20,5.5,1.5,13.6,18,9.4,21.4,5.1,59,17,30.4,16.1,0,0,0,7.2,0,0,0,0
2016,4,16 to 20,1012.8,6.5,6,5,1.5,17,22.4,12.5,26.8,9.8,59,20,36.8,18.2,0,0,0,6.8,0,0,0,0
2016,4,21 to 25,1010.1,19.5,13.5,11.5,5,17.1,21.7,13.2,23.7,12.1,70,26,20.5,15.2,0,0,0,9.9,0,0,0,0
2016,4,26 to 30,1005.5,22,22,4.5,1.5,16.7,21.1,12.9,25.1,10.5,67,23,31.6,17.8,0,0,0,6.7,0,0,0,0
2016,5,1 to  5,1009.9,13.5,13.5,11,4.5,20,25.1,15.6,27.4,11.9,60,16,40,22.4,0,0,0,6.5,0,0,0,0
2016,5,6 to 10,1009.9,27.5,19,4,1,19.5,24.1,16,27,15.2,67,14,23.6,15.9,0,0,0,9,0,0,0,0
2016,5,11 to 15,1012.6,5.5,5.5,3.5,1,20.3,26,15.4,28,12.5,64,21,47.3,24.2,0,0,0,7.1,0,0,0,0
2016,5,16 to 20,1014.4,31.5,31.5,9,2.5,18.8,23.5,14.3,27.6,13.1,65,22,28.5,17.5,0,0,0,7.1,0,0,0,0
2016,5,21 to 25,1012.1,0,0,0,0,22.1,28.1,16.7,30.9,12.8,56,21,46.4,22.3,0,0,0,5.8,0,0,0,0
2016,5,26 to 31,1005.3,59.5,36.5,13,3,20.2,24.6,16.4,27.9,15.1,81,37,19.1,14.3,0,0,0,8.4,0,0,0,0
2016,6,1 to  5,1005.5,3,3,2,0.5,20.5,25.4,16.2,27.2,14.2,55,17,42.2,22.3,0,0,0,5.9,0,0,0,0
2016,6,6 to 10,1011,7,6.5,2.5,1,21.2,24.9,18,28.8,16.3,80,43,16.4,13.2,0,0,0,8.9,0,0,0,0
2016,6,11 to 15,1005.6,98.5,98.5,16.5,3.5,22,25.7,18.9,29.1,17.9,77,26,22.3,14.2,0,0,0,8.9,0,0,0,0
2016,6,16 to 20,1005.8,19,7.5,5,1.5,24.3,28.9,20.4,33,19.4,73,22,31.6,19.3,0,0,0,7.9,0,0,0,0
2016,6,21 to 25,1002.3,22.5,10,3.5,3,23.3,26.1,21.3,28.7,20.9,85,56,5.8,6.8,0,0,0,9.6,0,0,0,0
2016,6,26 to 30,1009,24.5,23,10,2.5,22.7,26.6,19.7,30,17.1,80,40,20.8,14,0,0,0,8.6,0,0,0,0
2016,7,1 to  5,1009.3,1.5,1.5,1.5,1,26.3,31.4,22.8,35.4,20.2,78,50,26,16.7,0,0,0,8.4,0,0,1,0
2016,7,6 to 10,1008.1,12.5,12.5,4.5,1.5,24.8,29.9,21,36.7,20.2,82,39,30.7,16.7,0,0,0,7.9,0,0,0,0
2016,7,11 to 15,998.9,28.5,21,17,5.5,25.7,30,22.5,33.5,21,84,42,22.7,14.6,0,0,0,8.2,0,0,1,0
2016,7,16 to 20,1005.6,6,5,5,4,26.5,30.4,23.1,33.5,20.1,79,51,20,16.2,0,0,0,8.7,0,0,0,0
2016,7,21 to 25,1011.6,32,28.5,6.5,1.5,22.8,26.2,20.2,29,19,80,51,9.5,11,0,0,0,9.6,0,0,0,0
2016,7,26 to 31,1009.6,1,1,0.5,0.5,26.1,30.3,22.8,32.9,21.4,79,45,34.8,16.6,0,0,0,6.7,0,0,0,0
2016,8,1 to  5,1006.4,45,27,22.5,8,27.4,31.9,23.9,33.4,22.5,81,51,27,17.4,0,0,0,7.6,0,0,3,0
2016,8,6 to 10,1003.5,0,0,0,0,29.4,34.5,25.5,37.7,24.5,66,33,37.6,20.9,0,0,0,5.9,0,0,0,0
2016,8,11 to 15,1004.8,0.5,0.5,0.5,0.5,26.6,31.4,24.1,32.1,23.3,70,45,22.1,16.7,0,0,0,9.4,0,0,0,0
2016,8,16 to 20,1001.3,201,82,47.5,16.5,27.2,32.3,24.2,34.3,23,86,49,21.7,14.8,0,0,0,9.1,0,0,2,0
